[H[2JScanned file(1131.txt) 0 of 22.
% complete: 0
([2, 2, 2008, 13, 31, 9], [2, 2, 2008, 13, 31, 9], 0, 116.45851, 39.86955, 'move')
([4, 2, 2008, 11, 6, 35], [4, 2, 2008, 11, 6, 35], 0, 116.41791, 39.98686, 'move')
([4, 2, 2008, 11, 6, 40], [4, 2, 2008, 11, 6, 40], 0, 116.41789, 39.98686, 'move')
([4, 2, 2008, 11, 6, 45], [4, 2, 2008, 11, 6, 45], 0, 116.41789, 39.98686, 'move')
([4, 2, 2008, 11, 6, 50], [4, 2, 2008, 11, 6, 50], 0, 116.41789, 39.98686, 'move')
([4, 2, 2008, 11, 6, 55], [4, 2, 2008, 11, 6, 55], 0, 116.41789, 39.98686, 'move')
([4, 2, 2008, 11, 7, 0], [4, 2, 2008, 11, 7, 0], 0, 116.4179, 39.98687, 'move')
([4, 2, 2008, 11, 8, 0], [4, 2, 2008, 11, 8, 0], 0, 116.41785, 39.99095, 'move')
([4, 2, 2008, 11, 8, 5], [4, 2, 2008, 11, 8, 5], 0, 116.41785, 39.99095, 'move')
([4, 2, 2008, 11, 8, 10], [4, 2, 2008, 11, 8, 10], 0, 116.41785, 39.99095, 'move')
([4, 2, 2008, 11, 8, 15], [4, 2, 2008, 11, 8, 15], 0, 116.4178, 39.99096, 'move')
([4, 2, 2008, 11, 8, 54], [4, 2, 2008, 11, 8, 54], 0, 116.41777, 39.98847, 'move')
([4, 2, 2008, 11, 8, 59], [4, 2, 2008, 11, 8, 59], 0, 116.41776, 39.98848, 'move')
([4, 2, 2008, 11, 9, 4], [4, 2, 2008, 11, 9, 4], 0, 116.4178, 39.98846, 'move')
([4, 2, 2008, 11, 9, 9], [4, 2, 2008, 11, 9, 9], 0, 116.41782, 39.98839, 'move')
([4, 2, 2008, 11, 9, 19], [4, 2, 2008, 11, 9, 19], 0, 116.41783, 39.98823, 'move')
([4, 2, 2008, 11, 9, 23], [4, 2, 2008, 11, 9, 23], 0, 116.41792, 39.9881, 'move')
([4, 2, 2008, 11, 9, 33], [4, 2, 2008, 11, 9, 33], 0, 116.41797, 39.988, 'move')
([4, 2, 2008, 11, 9, 43], [4, 2, 2008, 11, 9, 43], 0, 116.41805, 39.98767, 'move')
([4, 2, 2008, 11, 9, 53], [4, 2, 2008, 11, 9, 53], 0, 116.4178, 39.98865, 'move')
([4, 2, 2008, 11, 9, 58], [4, 2, 2008, 11, 9, 58], 0, 116.41779, 39.98866, 'move')
([4, 2, 2008, 11, 10, 3], [4, 2, 2008, 11, 10, 3], 0, 116.41779, 39.98866, 'move')
([4, 2, 2008, 11, 10, 8], [4, 2, 2008, 11, 10, 8], 0, 116.41779, 39.98865, 'move')
([4, 2, 2008, 11, 10, 18], [4, 2, 2008, 11, 10, 18], 0, 116.4179, 39.98791, 'move')
([4, 2, 2008, 11, 10, 23], [4, 2, 2008, 11, 10, 23], 0, 116.4179, 39.9879, 'move')
([4, 2, 2008, 11, 10, 28], [4, 2, 2008, 11, 10, 28], 0, 116.4179, 39.9879, 'move')
([4, 2, 2008, 11, 10, 43], [4, 2, 2008, 11, 10, 43], 0, 116.41799, 39.98809, 'move')
([4, 2, 2008, 11, 11, 13], [4, 2, 2008, 11, 11, 13], 0, 116.42092, 39.98746, 'move')
([4, 2, 2008, 11, 11, 18], [4, 2, 2008, 11, 11, 18], 0, 116.42156, 39.98747, 'move')
([4, 2, 2008, 11, 11, 23], [4, 2, 2008, 11, 11, 23], 0, 116.42211, 39.98749, 'move')
([4, 2, 2008, 11, 16, 3], [4, 2, 2008, 11, 16, 3], 0, 116.46068, 39.97127, 'move')
([4, 2, 2008, 11, 16, 8], [4, 2, 2008, 11, 16, 8], 0, 116.46142, 39.971, 'move')
([4, 2, 2008, 11, 16, 13], [4, 2, 2008, 11, 16, 13], 0, 116.46214, 39.9709, 'move')
([4, 2, 2008, 11, 18, 53], [4, 2, 2008, 11, 18, 53], -1, 116.47653, 39.9829, 'move')
([4, 2, 2008, 11, 18, 48], [4, 2, 2008, 11, 19, 58], 15.0, 116.47657437500003, 39.982925625, 'sp')
([4, 2, 2008, 11, 19, 58], [4, 2, 2008, 11, 19, 58], 15.0, 116.47657, 39.98292, 'move')
([4, 2, 2008, 11, 20, 53], [4, 2, 2008, 11, 20, 53], 0, 116.48021, 39.98626, 'move')
([4, 2, 2008, 11, 20, 58], [4, 2, 2008, 11, 20, 58], 0, 116.48031, 39.98636, 'move')
([4, 2, 2008, 11, 21, 3], [4, 2, 2008, 11, 21, 3], 0, 116.48031, 39.98637, 'move')
([4, 2, 2008, 11, 21, 3], [4, 2, 2008, 11, 21, 3], 0, 116.48031, 39.98637, 'move')
([4, 2, 2008, 11, 21, 8], [4, 2, 2008, 11, 21, 8], 0, 116.48031, 39.98636, 'move')
([4, 2, 2008, 11, 21, 13], [4, 2, 2008, 11, 21, 13], 0, 116.48031, 39.98637, 'move')
([4, 2, 2008, 11, 21, 38], [4, 2, 2008, 11, 21, 38], -1, 116.48102, 39.98695, 'move')
([4, 2, 2008, 11, 21, 33], [4, 2, 2008, 11, 22, 58], 16.0, 116.48103176470589, 39.98698058823529, 'sp')
([4, 2, 2008, 11, 22, 58], [4, 2, 2008, 11, 22, 58], 16.0, 116.48105, 39.987, 'move')
([4, 2, 2008, 11, 23, 18], [4, 2, 2008, 11, 23, 18], 0, 116.48164, 39.98756, 'move')
([4, 2, 2008, 11, 23, 23], [4, 2, 2008, 11, 23, 23], 0, 116.48165, 39.98757, 'move')
([4, 2, 2008, 11, 23, 28], [4, 2, 2008, 11, 23, 28], 0, 116.48166, 39.98758, 'move')
([4, 2, 2008, 11, 23, 33], [4, 2, 2008, 11, 23, 33], 0, 116.48166, 39.98759, 'move')
([4, 2, 2008, 11, 23, 38], [4, 2, 2008, 11, 23, 38], 0, 116.48166, 39.98759, 'move')
([4, 2, 2008, 11, 24, 53], [4, 2, 2008, 11, 24, 53], 0, 116.47664, 39.99113, 'move')
([4, 2, 2008, 11, 25, 3], [4, 2, 2008, 11, 25, 3], 0, 116.47672, 39.99122, 'move')
([4, 2, 2008, 11, 25, 8], [4, 2, 2008, 11, 25, 8], 0, 116.47672, 39.99122, 'move')
([4, 2, 2008, 11, 25, 18], [4, 2, 2008, 11, 25, 18], 0, 116.47672, 39.99122, 'move')
([4, 2, 2008, 11, 25, 23], [4, 2, 2008, 11, 25, 23], 0, 116.47674, 39.99128, 'move')
([4, 2, 2008, 11, 25, 43], [4, 2, 2008, 11, 25, 43], 0, 116.47754, 39.99228, 'move')
([4, 2, 2008, 11, 25, 48], [4, 2, 2008, 11, 25, 48], 0, 116.47767, 39.99265, 'move')
([4, 2, 2008, 11, 26, 58], [4, 2, 2008, 11, 26, 58], -1, 116.47675, 39.99528, 'move')
([4, 2, 2008, 11, 26, 53], [4, 2, 2008, 11, 27, 42], 10.0, 116.47677909090908, 39.99530272727273, 'sp')
([4, 2, 2008, 11, 27, 42], [4, 2, 2008, 11, 27, 42], 10.0, 116.4768, 39.99532, 'move')
([4, 2, 2008, 11, 28, 57], [4, 2, 2008, 11, 28, 57], 0, 116.47684, 39.99129, 'move')
([4, 2, 2008, 11, 29, 2], [4, 2, 2008, 11, 29, 2], 0, 116.47683, 39.99129, 'move')
([4, 2, 2008, 11, 29, 7], [4, 2, 2008, 11, 29, 7], 0, 116.47685, 39.99129, 'move')
([4, 2, 2008, 11, 29, 12], [4, 2, 2008, 11, 29, 12], 0, 116.47687, 39.9913, 'move')
([4, 2, 2008, 11, 29, 17], [4, 2, 2008, 11, 29, 17], 0, 116.47687, 39.99131, 'move')
([4, 2, 2008, 11, 29, 22], [4, 2, 2008, 11, 29, 22], 0, 116.47688, 39.9913, 'move')
([4, 2, 2008, 11, 29, 27], [4, 2, 2008, 11, 29, 27], 0, 116.47687, 39.99131, 'move')
([4, 2, 2008, 11, 30, 27], [4, 2, 2008, 11, 30, 27], -1, 116.47182, 39.98694, 'move')
([4, 2, 2008, 11, 30, 22], [4, 2, 2008, 11, 31, 12], 12.0, 116.47179307692305, 39.98693538461539, 'sp')
([4, 2, 2008, 11, 31, 12], [4, 2, 2008, 11, 31, 12], 12.0, 116.47176, 39.98692, 'move')
([4, 2, 2008, 11, 35, 27], [4, 2, 2008, 11, 35, 27], 0, 116.45925, 39.96727, 'move')
([4, 2, 2008, 11, 35, 32], [4, 2, 2008, 11, 35, 32], 0, 116.45866, 39.96674, 'move')
([4, 2, 2008, 11, 36, 27], [4, 2, 2008, 11, 36, 27], 0, 116.45332, 39.96204, 'move')
([4, 2, 2008, 11, 36, 32], [4, 2, 2008, 11, 36, 32], 0, 116.45332, 39.96204, 'move')
([4, 2, 2008, 11, 36, 37], [4, 2, 2008, 11, 36, 37], 0, 116.45331, 39.96202, 'move')
([4, 2, 2008, 11, 40, 17], [4, 2, 2008, 11, 40, 17], 0, 116.45331, 39.95297, 'move')
([4, 2, 2008, 11, 40, 22], [4, 2, 2008, 11, 40, 22], 0, 116.45384, 39.95261, 'move')
([4, 2, 2008, 11, 42, 12], [4, 2, 2008, 11, 42, 12], 0, 116.4499, 39.94708, 'move')
([4, 2, 2008, 11, 42, 17], [4, 2, 2008, 11, 42, 17], 0, 116.4499, 39.94708, 'move')
([4, 2, 2008, 11, 42, 27], [4, 2, 2008, 11, 42, 27], 0, 116.44927, 39.94754, 'move')
([4, 2, 2008, 11, 42, 32], [4, 2, 2008, 11, 42, 32], 0, 116.44927, 39.94754, 'move')
([4, 2, 2008, 11, 42, 42], [4, 2, 2008, 11, 42, 42], 0, 116.45026, 39.94697, 'move')
([4, 2, 2008, 11, 43, 2], [4, 2, 2008, 11, 43, 2], 0, 116.44956, 39.94685, 'move')
([4, 2, 2008, 11, 43, 22], [4, 2, 2008, 11, 43, 22], 0, 116.44803, 39.94697, 'move')
([4, 2, 2008, 11, 43, 37], [4, 2, 2008, 11, 43, 37], 0, 116.44774, 39.94693, 'move')
([4, 2, 2008, 11, 43, 42], [4, 2, 2008, 11, 43, 42], 0, 116.44774, 39.94693, 'move')
([4, 2, 2008, 11, 43, 47], [4, 2, 2008, 11, 43, 47], 0, 116.44774, 39.94693, 'move')
([4, 2, 2008, 11, 43, 52], [4, 2, 2008, 11, 43, 52], 0, 116.44774, 39.94693, 'move')
([4, 2, 2008, 11, 44, 2], [4, 2, 2008, 11, 44, 2], 0, 116.44771, 39.94698, 'move')
([4, 2, 2008, 11, 47, 52], [4, 2, 2008, 11, 47, 52], 0, 116.44761, 39.94739, 'move')
([4, 2, 2008, 11, 47, 57], [4, 2, 2008, 11, 47, 57], 0, 116.44761, 39.94738, 'move')
([4, 2, 2008, 11, 48, 2], [4, 2, 2008, 11, 48, 2], 0, 116.44761, 39.94738, 'move')
([4, 2, 2008, 11, 48, 7], [4, 2, 2008, 11, 48, 7], 0, 116.44761, 39.94738, 'move')
([4, 2, 2008, 11, 48, 12], [4, 2, 2008, 11, 48, 12], 0, 116.44761, 39.94738, 'move')
([4, 2, 2008, 11, 48, 22], [4, 2, 2008, 11, 48, 22], 0, 116.44762, 39.94739, 'move')
([4, 2, 2008, 11, 48, 32], [4, 2, 2008, 11, 48, 32], -1, 116.4477, 39.94745, 'move')
([4, 2, 2008, 11, 48, 27], [4, 2, 2008, 11, 49, 42], 14.0, 116.44769399999997, 39.94378133333335, 'sp')
([4, 2, 2008, 11, 49, 42], [4, 2, 2008, 11, 49, 42], 14.0, 116.44769, 39.94743, 'move')
([4, 2, 2008, 11, 49, 57], [4, 2, 2008, 11, 49, 57], -1, 116.44761, 39.94741, 'move')
([4, 2, 2008, 11, 49, 52], [4, 2, 2008, 11, 52, 42], 35.0, 116.44759333333332, 39.94736111111109, 'sp')
([4, 2, 2008, 11, 52, 42], [4, 2, 2008, 11, 52, 42], 35.0, 116.44761, 39.94731, 'move')
([4, 2, 2008, 11, 52, 52], [4, 2, 2008, 11, 52, 52], 0, 116.44761, 39.94715, 'move')
([4, 2, 2008, 11, 52, 57], [4, 2, 2008, 11, 52, 57], 0, 116.44761, 39.94715, 'move')
([4, 2, 2008, 11, 53, 2], [4, 2, 2008, 11, 53, 2], 0, 116.44761, 39.94715, 'move')
([4, 2, 2008, 11, 53, 7], [4, 2, 2008, 11, 53, 7], 0, 116.44761, 39.94715, 'move')
([4, 2, 2008, 11, 53, 12], [4, 2, 2008, 11, 53, 12], 0, 116.4476, 39.94715, 'move')
([4, 2, 2008, 11, 53, 17], [4, 2, 2008, 11, 53, 17], 0, 116.4476, 39.94715, 'move')
([4, 2, 2008, 11, 53, 27], [4, 2, 2008, 11, 53, 27], -1, 116.44773, 39.94748, 'move')
([4, 2, 2008, 11, 53, 22], [4, 2, 2008, 11, 56, 27], 38.0, 116.44774820512822, 39.947475128205156, 'sp')
([4, 2, 2008, 11, 56, 27], [4, 2, 2008, 11, 56, 27], 38.0, 116.44772, 39.94746, 'move')
([4, 2, 2008, 11, 56, 57], [4, 2, 2008, 11, 56, 57], -1, 116.44754, 39.94731, 'move')
([4, 2, 2008, 11, 56, 52], [4, 2, 2008, 11, 58, 2], 14.0, 116.44764866666665, 39.94732466666666, 'sp')
([4, 2, 2008, 11, 58, 2], [4, 2, 2008, 11, 58, 2], 14.0, 116.44761, 39.94732, 'move')
([4, 2, 2008, 11, 58, 12], [4, 2, 2008, 11, 58, 12], 0, 116.44875, 39.94752, 'move')
([4, 2, 2008, 11, 58, 17], [4, 2, 2008, 11, 58, 17], 0, 116.44875, 39.94752, 'move')
([4, 2, 2008, 11, 58, 27], [4, 2, 2008, 11, 58, 27], -1, 116.44783, 39.94739, 'move')
([4, 2, 2008, 11, 58, 22], [4, 2, 2008, 12, 0, 42], 29.0, 116.44780933333338, 39.94740866666668, 'sp')
([4, 2, 2008, 12, 0, 42], [4, 2, 2008, 12, 0, 42], 29.0, 116.44779, 39.9474, 'move')
([4, 2, 2008, 12, 0, 52], [4, 2, 2008, 12, 0, 52], 0, 116.44797, 39.94793, 'move')
([4, 2, 2008, 12, 0, 57], [4, 2, 2008, 12, 0, 57], 0, 116.44797, 39.94793, 'move')
([4, 2, 2008, 12, 1, 7], [4, 2, 2008, 12, 1, 7], 0, 116.44779, 39.9477, 'move')
([4, 2, 2008, 12, 1, 12], [4, 2, 2008, 12, 1, 12], 0, 116.44779, 39.9477, 'move')
([4, 2, 2008, 12, 1, 17], [4, 2, 2008, 12, 1, 17], 0, 116.44779, 39.9477, 'move')
([4, 2, 2008, 12, 1, 22], [4, 2, 2008, 12, 1, 22], 0, 116.44779, 39.94769, 'move')
([4, 2, 2008, 12, 1, 27], [4, 2, 2008, 12, 1, 27], 0, 116.44778, 39.94768, 'move')
([4, 2, 2008, 12, 1, 32], [4, 2, 2008, 12, 1, 32], 0, 116.44778, 39.94768, 'move')
([4, 2, 2008, 12, 1, 42], [4, 2, 2008, 12, 1, 42], -1, 116.44772, 39.94755, 'move')
([4, 2, 2008, 12, 1, 37], [4, 2, 2008, 12, 3, 52], 28.0, 116.4476806896552, 39.947481379310354, 'sp')
([4, 2, 2008, 12, 3, 52], [4, 2, 2008, 12, 3, 52], 28.0, 116.44767, 39.94748, 'move')
([4, 2, 2008, 12, 4, 2], [4, 2, 2008, 12, 4, 2], 0, 116.44713, 39.94654, 'move')
([4, 2, 2008, 12, 4, 12], [4, 2, 2008, 12, 4, 12], 0, 116.44773, 39.94706, 'move')
([4, 2, 2008, 12, 4, 17], [4, 2, 2008, 12, 4, 17], 0, 116.44773, 39.94706, 'move')
([4, 2, 2008, 12, 4, 22], [4, 2, 2008, 12, 4, 22], 0, 116.44773, 39.94706, 'move')
([4, 2, 2008, 12, 4, 27], [4, 2, 2008, 12, 4, 27], -1, 116.44782, 39.9473, 'move')
([4, 2, 2008, 12, 4, 27], [4, 2, 2008, 12, 5, 27], 15.0, 116.44778999999997, 39.947296875, 'sp')
([4, 2, 2008, 12, 5, 27], [4, 2, 2008, 12, 5, 27], 15.0, 116.44771, 39.94728, 'move')
([4, 2, 2008, 12, 5, 37], [4, 2, 2008, 12, 5, 37], 0, 116.44763, 39.94726, 'move')
([4, 2, 2008, 12, 5, 42], [4, 2, 2008, 12, 5, 42], 0, 116.44763, 39.94726, 'move')
([4, 2, 2008, 12, 5, 47], [4, 2, 2008, 12, 5, 47], 0, 116.44755, 39.94723, 'move')
([4, 2, 2008, 12, 5, 57], [4, 2, 2008, 12, 5, 57], 0, 116.44795, 39.9475, 'move')
([4, 2, 2008, 12, 6, 2], [4, 2, 2008, 12, 6, 2], 0, 116.44795, 39.9475, 'move')
([4, 2, 2008, 12, 6, 7], [4, 2, 2008, 12, 6, 7], 0, 116.44795, 39.9475, 'move')
([4, 2, 2008, 12, 6, 12], [4, 2, 2008, 12, 6, 12], 0, 116.44794, 39.9475, 'move')
([4, 2, 2008, 12, 6, 17], [4, 2, 2008, 12, 6, 17], 0, 116.44792, 39.94749, 'move')
([4, 2, 2008, 12, 6, 22], [4, 2, 2008, 12, 6, 22], 0, 116.44791, 39.94749, 'move')
([4, 2, 2008, 12, 6, 32], [4, 2, 2008, 12, 6, 32], 0, 116.44671, 39.94683, 'move')
([4, 2, 2008, 12, 6, 37], [4, 2, 2008, 12, 6, 37], 0, 116.44671, 39.94683, 'move')
([4, 2, 2008, 12, 6, 47], [4, 2, 2008, 12, 6, 47], 0, 116.4476, 39.94729, 'move')
([4, 2, 2008, 12, 6, 52], [4, 2, 2008, 12, 6, 52], 0, 116.44759, 39.9473, 'move')
([4, 2, 2008, 12, 6, 57], [4, 2, 2008, 12, 6, 57], 0, 116.44759, 39.9473, 'move')
([4, 2, 2008, 12, 7, 2], [4, 2, 2008, 12, 7, 2], 0, 116.44759, 39.9473, 'move')
([4, 2, 2008, 12, 7, 17], [4, 2, 2008, 12, 7, 17], 0, 116.44793, 39.94749, 'move')
([4, 2, 2008, 12, 7, 27], [4, 2, 2008, 12, 7, 27], 0, 116.44764, 39.94749, 'move')
([4, 2, 2008, 12, 7, 32], [4, 2, 2008, 12, 7, 32], 0, 116.44764, 39.94749, 'move')
([4, 2, 2008, 12, 7, 42], [4, 2, 2008, 12, 7, 42], 0, 116.44782, 39.94701, 'move')
([4, 2, 2008, 12, 7, 47], [4, 2, 2008, 12, 7, 47], 0, 116.44782, 39.94701, 'move')
([4, 2, 2008, 12, 7, 52], [4, 2, 2008, 12, 7, 52], 0, 116.44783, 39.94701, 'move')
([4, 2, 2008, 12, 8, 2], [4, 2, 2008, 12, 8, 2], 0, 116.44799, 39.947, 'move')
([4, 2, 2008, 12, 8, 7], [4, 2, 2008, 12, 8, 7], 0, 116.44799, 39.947, 'move')
([4, 2, 2008, 12, 8, 12], [4, 2, 2008, 12, 8, 12], 0, 116.44799, 39.94701, 'move')
([4, 2, 2008, 12, 8, 22], [4, 2, 2008, 12, 8, 22], -1, 116.44845, 39.94707, 'move')
([4, 2, 2008, 12, 8, 17], [4, 2, 2008, 12, 11, 32], 40.0, 116.44841243902438, 39.947074390243856, 'sp')
([4, 2, 2008, 12, 11, 32], [4, 2, 2008, 12, 11, 32], 40.0, 116.44833, 39.94708, 'move')
([4, 2, 2008, 12, 11, 42], [4, 2, 2008, 12, 11, 42], 0, 116.44822, 39.94714, 'move')
([4, 2, 2008, 12, 11, 47], [4, 2, 2008, 12, 11, 47], 0, 116.44821, 39.94714, 'move')
([4, 2, 2008, 12, 11, 52], [4, 2, 2008, 12, 11, 52], 0, 116.44816, 39.94712, 'move')
([4, 2, 2008, 12, 11, 57], [4, 2, 2008, 12, 11, 57], 0, 116.4482, 39.94705, 'move')
([4, 2, 2008, 12, 13, 57], [4, 2, 2008, 12, 13, 57], -1, 116.44031, 39.9488, 'move')
([4, 2, 2008, 12, 13, 52], [4, 2, 2008, 12, 14, 47], 14.0, 116.44030599999996, 39.94881399999999, 'sp')
([4, 2, 2008, 12, 14, 47], [4, 2, 2008, 12, 14, 47], 14.0, 116.44032, 39.94881, 'move')
([4, 2, 2008, 12, 15, 17], [4, 2, 2008, 12, 15, 17], 0, 116.43887, 39.94983, 'move')
([4, 2, 2008, 12, 15, 22], [4, 2, 2008, 12, 15, 22], 0, 116.43882, 39.94979, 'move')
([4, 2, 2008, 12, 15, 27], [4, 2, 2008, 12, 15, 27], 0, 116.43882, 39.94979, 'move')
([4, 2, 2008, 12, 15, 32], [4, 2, 2008, 12, 15, 32], 0, 116.43882, 39.94979, 'move')
([4, 2, 2008, 12, 15, 37], [4, 2, 2008, 12, 15, 37], 0, 116.4388, 39.94984, 'move')
([4, 2, 2008, 12, 16, 37], [4, 2, 2008, 12, 16, 37], 0, 116.44253, 39.953, 'move')
([4, 2, 2008, 12, 16, 42], [4, 2, 2008, 12, 16, 42], 0, 116.44254, 39.953, 'move')
([4, 2, 2008, 12, 16, 47], [4, 2, 2008, 12, 16, 47], 0, 116.44254, 39.953, 'move')
([4, 2, 2008, 12, 16, 52], [4, 2, 2008, 12, 16, 52], 0, 116.44253, 39.953, 'move')
([4, 2, 2008, 12, 16, 57], [4, 2, 2008, 12, 16, 57], 0, 116.44255, 39.95303, 'move')
([4, 2, 2008, 12, 17, 32], [4, 2, 2008, 12, 17, 32], -1, 116.44224, 39.95408, 'move')
([4, 2, 2008, 12, 17, 27], [4, 2, 2008, 12, 27, 37], 118.0, 116.44219672268902, 39.95405193277306, 'sp')
([4, 2, 2008, 12, 27, 37], [4, 2, 2008, 12, 27, 37], 118.0, 116.44218, 39.95396, 'move')
([4, 2, 2008, 12, 27, 57], [4, 2, 2008, 12, 27, 57], 0, 116.44262, 39.95365, 'move')
([4, 2, 2008, 12, 28, 37], [4, 2, 2008, 12, 28, 37], 0, 116.44053, 39.95167, 'move')
([4, 2, 2008, 12, 28, 42], [4, 2, 2008, 12, 28, 42], 0, 116.44014, 39.95137, 'move')
([4, 2, 2008, 12, 28, 52], [4, 2, 2008, 12, 28, 52], 0, 116.43974, 39.95107, 'move')
([4, 2, 2008, 12, 28, 57], [4, 2, 2008, 12, 28, 57], 0, 116.43978, 39.95106, 'move')
([4, 2, 2008, 12, 29, 2], [4, 2, 2008, 12, 29, 2], 0, 116.43978, 39.95106, 'move')
([4, 2, 2008, 12, 29, 7], [4, 2, 2008, 12, 29, 7], 0, 116.43978, 39.95106, 'move')
([4, 2, 2008, 12, 29, 12], [4, 2, 2008, 12, 29, 12], 0, 116.43978, 39.95106, 'move')
([4, 2, 2008, 12, 29, 17], [4, 2, 2008, 12, 29, 17], 0, 116.43979, 39.95106, 'move')
([4, 2, 2008, 12, 29, 22], [4, 2, 2008, 12, 29, 22], 0, 116.43976, 39.95104, 'move')
([4, 2, 2008, 12, 30, 17], [4, 2, 2008, 12, 30, 17], 0, 116.43952, 39.94919, 'move')
([4, 2, 2008, 12, 30, 22], [4, 2, 2008, 12, 30, 22], 0, 116.43952, 39.94916, 'move')
([4, 2, 2008, 12, 30, 27], [4, 2, 2008, 12, 30, 27], 0, 116.43953, 39.94917, 'move')
([4, 2, 2008, 12, 30, 32], [4, 2, 2008, 12, 30, 32], 0, 116.43954, 39.94917, 'move')
([4, 2, 2008, 12, 30, 37], [4, 2, 2008, 12, 30, 37], 0, 116.43954, 39.94918, 'move')
([4, 2, 2008, 12, 30, 42], [4, 2, 2008, 12, 30, 42], 0, 116.43954, 39.94918, 'move')
([4, 2, 2008, 12, 30, 47], [4, 2, 2008, 12, 30, 47], 0, 116.43954, 39.94919, 'move')
([4, 2, 2008, 12, 30, 52], [4, 2, 2008, 12, 30, 52], 0, 116.43954, 39.94918, 'move')
([4, 2, 2008, 12, 31, 27], [4, 2, 2008, 12, 31, 27], 0, 116.44205, 39.94767, 'move')
([4, 2, 2008, 12, 31, 32], [4, 2, 2008, 12, 31, 32], 0, 116.44204, 39.94767, 'move')
([4, 2, 2008, 12, 31, 37], [4, 2, 2008, 12, 31, 37], 0, 116.44204, 39.94767, 'move')
([4, 2, 2008, 12, 31, 42], [4, 2, 2008, 12, 31, 42], 0, 116.44204, 39.94767, 'move')
([4, 2, 2008, 12, 32, 12], [4, 2, 2008, 12, 32, 12], 0, 116.44379, 39.94643, 'move')
([4, 2, 2008, 12, 32, 17], [4, 2, 2008, 12, 32, 17], 0, 116.44381, 39.94641, 'move')
([4, 2, 2008, 12, 32, 22], [4, 2, 2008, 12, 32, 22], 0, 116.44381, 39.9464, 'move')
([4, 2, 2008, 12, 32, 27], [4, 2, 2008, 12, 32, 27], 0, 116.44381, 39.9464, 'move')
([4, 2, 2008, 12, 32, 32], [4, 2, 2008, 12, 32, 32], 0, 116.44381, 39.9464, 'move')
([4, 2, 2008, 12, 32, 42], [4, 2, 2008, 12, 32, 42], 0, 116.44398, 39.94633, 'move')
([4, 2, 2008, 12, 32, 47], [4, 2, 2008, 12, 32, 47], 0, 116.44395, 39.94631, 'move')
([4, 2, 2008, 12, 32, 52], [4, 2, 2008, 12, 32, 52], 0, 116.44395, 39.94631, 'move')
([4, 2, 2008, 12, 32, 57], [4, 2, 2008, 12, 32, 57], 0, 116.44395, 39.94632, 'move')
([4, 2, 2008, 12, 33, 2], [4, 2, 2008, 12, 33, 2], 0, 116.44394, 39.94632, 'move')
([4, 2, 2008, 12, 33, 7], [4, 2, 2008, 12, 33, 7], 0, 116.44393, 39.94632, 'move')
([4, 2, 2008, 12, 33, 27], [4, 2, 2008, 12, 33, 27], 0, 116.44557, 39.94645, 'move')
([4, 2, 2008, 12, 33, 32], [4, 2, 2008, 12, 33, 32], 0, 116.44613, 39.94654, 'move')
([4, 2, 2008, 12, 35, 57], [4, 2, 2008, 12, 35, 57], -1, 116.44928, 39.94044, 'move')
([4, 2, 2008, 12, 35, 47], [4, 2, 2008, 12, 36, 42], 11.0, 116.44927833333337, 39.94041000000001, 'sp')
([4, 2, 2008, 12, 36, 42], [4, 2, 2008, 12, 36, 42], 11.0, 116.44927, 39.94039, 'move')
([4, 2, 2008, 12, 38, 15], [4, 2, 2008, 12, 38, 15], 0, 116.44923, 39.93381, 'move')
([4, 2, 2008, 12, 38, 17], [4, 2, 2008, 12, 38, 17], 0, 116.44922, 39.93372, 'move')
([4, 2, 2008, 12, 38, 17], [4, 2, 2008, 12, 38, 17], 0, 116.44922, 39.93372, 'move')
([4, 2, 2008, 12, 38, 22], [4, 2, 2008, 12, 38, 22], -1, 116.44924, 39.93361, 'move')
([4, 2, 2008, 12, 38, 22], [4, 2, 2008, 12, 39, 12], 12.0, 116.44929846153845, 39.93353153846154, 'sp')
([4, 2, 2008, 12, 39, 12], [4, 2, 2008, 12, 39, 12], 12.0, 116.44932, 39.93351, 'move')
([4, 2, 2008, 12, 39, 32], [4, 2, 2008, 12, 39, 32], -1, 116.44932, 39.93288, 'move')
([4, 2, 2008, 12, 39, 27], [4, 2, 2008, 12, 40, 12], 10.0, 116.44928272727276, 39.93287363636363, 'sp')
([4, 2, 2008, 12, 40, 12], [4, 2, 2008, 12, 40, 12], 10.0, 116.44927, 39.93289, 'move')
([4, 2, 2008, 12, 40, 52], [4, 2, 2008, 12, 40, 52], 0, 116.4515, 39.93234, 'move')
([4, 2, 2008, 12, 41, 42], [4, 2, 2008, 12, 41, 42], 0, 116.45451, 39.93155, 'move')
([4, 2, 2008, 12, 41, 47], [4, 2, 2008, 12, 41, 47], 0, 116.45451, 39.93155, 'move')
([4, 2, 2008, 12, 41, 57], [4, 2, 2008, 12, 41, 57], 0, 116.45453, 39.93161, 'move')
([4, 2, 2008, 12, 43, 7], [4, 2, 2008, 12, 43, 7], 0, 116.4541, 39.92725, 'move')
([4, 2, 2008, 12, 43, 12], [4, 2, 2008, 12, 43, 12], 0, 116.4535, 39.92725, 'move')
([4, 2, 2008, 12, 44, 17], [4, 2, 2008, 12, 44, 17], 0, 116.44971, 39.927, 'move')
